fpr,tpr
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.9975186104218362,1.0
0.9975186104218362,1.0
0.9975186104218362,1.0
0.9950372208436724,1.0
0.9925558312655087,1.0
0.9875930521091811,1.0
0.9851116625310173,1.0
0.9826302729528535,1.0
0.9751861042183623,1.0
0.9727047146401985,1.0
0.967741935483871,0.9995302959135745
0.9578163771712159,0.9995302959135745
0.9503722084367245,0.9990605918271489
0.9478908188585607,0.9990605918271489
0.9429280397022333,0.9985908877407234
0.9305210918114144,0.9985908877407234
0.9280397022332506,0.9981211836542978
0.913151364764268,0.9981211836542978
0.9081885856079405,0.9981211836542978
0.8982630272952854,0.9976514795678723
0.8833746898263027,0.9976514795678723
0.8784119106699751,0.9976514795678723
0.8709677419354839,0.9971817754814467
0.8660049627791563,0.9967120713950212
0.8560794044665012,0.9967120713950212
0.8511166253101737,0.9962423673085956
0.8387096774193549,0.9953029591357445
0.8337468982630273,0.994833255049319
0.8238213399503722,0.9938938468764679
0.8163771712158809,0.9938938468764679
0.8064516129032258,0.9934241427900423
0.794044665012407,0.9929544387036168
0.7766749379652605,0.9924847346171912
0.7642679900744417,0.9910756223579145
0.7543424317617866,0.9896665100986378
0.7518610421836228,0.9891968060122123
0.739454094292804,0.9887271019257867
0.7220843672456576,0.9882573978393612
0.71712158808933,0.9868482855800845
0.6997518610421837,0.986378581493659
0.6923076923076923,0.9854391733208079
0.6774193548387096,0.9854391733208079
0.6724565756823822,0.9844997651479568
0.6674937965260546,0.9835603569751057
0.652605459057072,0.9826209488022546
0.6451612903225806,0.9816815406294035
0.6253101736972705,0.9802724283701268
0.6178660049627791,0.9798027242837013
0.6004962779156328,0.9793330201972757
0.5905707196029777,0.9774542038515736
0.5781637717121588,0.9755753875058712
0.5583126550868487,0.973696571160169
0.5483870967741935,0.9732268670737435
0.5409429280397022,0.9722874589008924
0.5310173697270472,0.9713480507280413
0.5235732009925558,0.9699389384687647
0.5062034739454094,0.968529826209488
0.49379652605459057,0.9671207139502114
0.4813895781637717,0.9624236730859559
0.46898263027295284,0.9596054485674025
0.4491315136476427,0.954908407703147
0.43424317617866004,0.9520901831845937
0.41935483870967744,0.9483325504931893
0.40694789081885857,0.9394081728511038
0.3945409429280397,0.931892907468295
0.37220843672456577,0.9243776420854861
0.3548387096774194,0.9187411930483795
0.34491315136476425,0.9107562235791451
0.3349875930521092,0.9060591827148896
0.3225806451612903,0.900422733677783
0.3052109181141439,0.8891498356035697
0.2853598014888337,0.8778769375293565
0.2729528535980149,0.8642555190230155
0.2630272952853598,0.8520432127759512
0.26054590570719605,0.8398309065288868
0.2456575682382134,0.828088304368248
0.23076923076923078,0.810239549084077
0.21836228287841192,0.7933302019727572
0.20347394540942929,0.7717238139971818
0.18114143920595532,0.7458900892437764
0.16377171215880892,0.720056364490371
0.1513647642679901,0.6984499765147957
0.1315136476426799,0.6721465476749647
0.10918114143920596,0.6420854861437294
0.08684863523573201,0.6040394551432597
0.07692307692307693,0.5608266791921089
0.06699751861042183,0.5223109441052137
0.04714640198511166,0.4814466885861907
0.034739454094292806,0.4335368717707844
0.02481389578163772,0.3809300140911226
0.017369727047146403,0.3208078910286519
0.007444168734491315,0.2606857679661813
0.007444168734491315,0.18788163457022075
0.004962779156327543,0.12118365429779239
0.0,0.05448567402536402
