Loss,Validation Loss,Accuracy,Validation Accuracy
0.42604804039001465,0.30868494510650635,0.8251481056213379,0.8898104429244995
0.2912159562110901,0.265087753534317,0.8933508992195129,0.9008688926696777
0.2608816921710968,0.2478223592042923,0.9005925059318542,0.9048182964324951
0.24430347979068756,0.23751018941402435,0.9062541127204895,0.9044233560562134
0.2328566610813141,0.22799521684646606,0.9087557792663574,0.9060031771659851
0.22418630123138428,0.22084349393844604,0.9113890528678894,0.9115324020385742
0.21537968516349792,0.2164858877658844,0.9140223860740662,0.9150868654251099
0.20796695351600647,0.20984520018100739,0.9156023859977722,0.9166666865348816
0.20139338076114655,0.20576512813568115,0.9192889928817749,0.921800971031189
0.19434016942977905,0.20152728259563446,0.9221856594085693,0.9225908517837524
0.1886262744665146,0.19669760763645172,0.925872266292572,0.9229857921600342
0.18197529017925262,0.19137221574783325,0.9285055994987488,0.9253554344177246
0.17664594948291779,0.187703937292099,0.9298222661018372,0.9253554344177246
0.1710948944091797,0.1839691400527954,0.9320605397224426,0.9249604940414429
0.16631187498569489,0.18284925818443298,0.933377206325531,0.9261453151702881
0.16262702643871307,0.17904962599277496,0.9342988729476929,0.9261453151702881
0.15870673954486847,0.1757696121931076,0.9368005394935608,0.9285150170326233
0.1552489846944809,0.17523393034934998,0.9383805394172668,0.9281200766563416
0.1530338078737259,0.1722799390554428,0.9385122060775757,0.9296998381614685
0.15043894946575165,0.17173777520656586,0.9393021464347839,0.9296998381614685
0.14807739853858948,0.1708185225725174,0.9414088129997253,0.9296998381614685
0.1465855836868286,0.17120838165283203,0.9421988129615784,0.928909957408905
0.14448848366737366,0.16831879317760468,0.9425938129425049,0.9293048977851868
0.14331087470054626,0.171463742852211,0.9428571462631226,0.9285150170326233
0.14137108623981476,0.1673581898212433,0.9445688128471375,0.9281200766563416
0.14072862267494202,0.1664174646139145,0.944963812828064,0.9293048977851868
0.13906608521938324,0.16842229664325714,0.9456221461296082,0.9324644804000854
0.13791704177856445,0.16661013662815094,0.9465437531471252,0.930489718914032
0.13705003261566162,0.16540510952472687,0.9464120864868164,0.9320695400238037
0.13595150411128998,0.1656849980354309,0.9452271461486816,0.9308846592903137
0.13518373668193817,0.16502635180950165,0.9478604197502136,0.930489718914032
0.1347212940454483,0.16883066296577454,0.9494404196739197,0.930489718914032
0.13287074863910675,0.16590750217437744,0.9482554197311401,0.9293048977851868
0.13228142261505127,0.16764472424983978,0.948387086391449,0.9312795996665955
0.1319916546344757,0.1661660224199295,0.949177086353302,0.930489718914032
0.130803182721138,0.1659097522497177,0.9487820863723755,0.9308846592903137
0.13039301335811615,0.16667576134204865,0.9482554197311401,0.9312795996665955
0.12932652235031128,0.16657915711402893,0.949177086353302,0.930489718914032
0.12870845198631287,0.16466940939426422,0.9504937529563904,0.9360189437866211
0.12785139679908752,0.16593168675899506,0.9502304196357727,0.9316745400428772
0.12682387232780457,0.16459904611110687,0.9514154195785522,0.9340442419052124
0.1266845166683197,0.1650974005460739,0.9506254196166992,0.9332543611526489
0.12634316086769104,0.16823220252990723,0.9519420862197876,0.9324644804000854
0.12526214122772217,0.1650664061307907,0.9514154195785522,0.9348341226577759
0.12523946166038513,0.1660626381635666,0.9503620862960815,0.9348341226577759
0.12499060481786728,0.1691960096359253,0.9512837529182434,0.9340442419052124
0.12282878905534744,0.16710586845874786,0.952468752861023,0.9328594207763672
0.12351638823747635,0.16823320090770721,0.9512837529182434,0.9340442419052124
0.12252820283174515,0.16768188774585724,0.9516787528991699,0.9320695400238037
0.12212029099464417,0.16760371625423431,0.9522054195404053,0.9324644804000854
0.12146766483783722,0.16612516343593597,0.9522054195404053,0.9340442419052124
0.12200091779232025,0.16962113976478577,0.9512837529182434,0.9312795996665955
0.1212957501411438,0.17134322226047516,0.9527320861816406,0.9324644804000854
0.12059026956558228,0.1712820827960968,0.9528637528419495,0.9332543611526489
0.12008673697710037,0.17120693624019623,0.9532586932182312,0.9332543611526489
0.11974819749593735,0.1711159348487854,0.9520737528800964,0.9356240034103394
0.11974998563528061,0.16823479533195496,0.952468752861023,0.9364138841629028
0.11920557171106339,0.17106729745864868,0.9518104195594788,0.9328594207763672
0.11865601688623428,0.17107252776622772,0.9527320861816406,0.9324644804000854
0.11832655221223831,0.1718599647283554,0.9531270861625671,0.9316745400428772
0.11807063221931458,0.17027711868286133,0.9539170265197754,0.9352290630340576
0.11755488067865372,0.17256423830986023,0.9528637528419495,0.9320695400238037
0.11787087470293045,0.1730067878961563,0.95339035987854,0.9316745400428772
0.11695066094398499,0.17517562210559845,0.9535220265388489,0.9320695400238037
0.11674851924180984,0.17324109375476837,0.9544436931610107,0.9300947785377502
0.11609581112861633,0.1744241565465927,0.9540486931800842,0.9320695400238037
0.11624967306852341,0.1726268082857132,0.9553653597831726,0.9308846592903137
0.11593827605247498,0.1753958761692047,0.9560236930847168,0.9316745400428772
0.11500498652458191,0.17448608577251434,0.9562870264053345,0.9324644804000854
0.11549469083547592,0.1752113401889801,0.9545753598213196,0.9293048977851868
0.11437888443470001,0.1736239343881607,0.9560236930847168,0.9320695400238037
0.11467579007148743,0.17352032661437988,0.9549703598022461,0.9316745400428772
0.11374611407518387,0.1750926375389099,0.9549703598022461,0.930489718914032
0.11374205350875854,0.17905284464359283,0.9572086930274963,0.9285150170326233
0.1129578948020935,0.1794160157442093,0.9551020264625549,0.9269352555274963
0.11324749141931534,0.1752604991197586,0.9564186930656433,0.9293048977851868
0.11266027390956879,0.178621307015419,0.9570770263671875,0.928909957408905
0.11234759539365768,0.17941348254680634,0.9569453597068787,0.930489718914032
0.11228550225496292,0.17865870893001556,0.9581303596496582,0.9296998381614685
0.11184035241603851,0.17703111469745636,0.958262026309967,0.9293048977851868
0.11171121895313263,0.1776665449142456,0.9569453597068787,0.9296998381614685
0.11152259260416031,0.1785883605480194,0.9577353596687317,0.9300947785377502
0.11072332412004471,0.17988406121730804,0.9586570262908936,0.9285150170326233
0.11043822020292282,0.1818741112947464,0.9569453597068787,0.9308846592903137
0.11047446727752686,0.17726005613803864,0.9570770263671875,0.9281200766563416
0.10930467396974564,0.1778750717639923,0.9585253596305847,0.9320695400238037
0.1092263013124466,0.17743535339832306,0.9564186930656433,0.9296998381614685
0.10922512412071228,0.18221884965896606,0.9589203596115112,0.9277251362800598
0.10855003446340561,0.17961318790912628,0.9591836929321289,0.9293048977851868
0.10869478434324265,0.17945773899555206,0.9585253596305847,0.9285150170326233
0.10824926197528839,0.17918646335601807,0.9591836929321289,0.9296998381614685
0.10806026309728622,0.17957597970962524,0.9589203596115112,0.9316745400428772
0.10745788365602493,0.18196260929107666,0.9594470262527466,0.9308846592903137
0.10750096291303635,0.18280978500843048,0.9593153595924377,0.9293048977851868
0.10628120601177216,0.18256433308124542,0.9606319665908813,0.9293048977851868
0.10627788305282593,0.18414579331874847,0.958262026309967,0.9281200766563416
0.10623247921466827,0.18049238622188568,0.9589203596115112,0.9300947785377502
0.10647913813591003,0.18109406530857086,0.9595786929130554,0.9293048977851868
0.10552669316530228,0.18069937825202942,0.9587886929512024,0.9296998381614685
0.10478243231773376,0.18502503633499146,0.9614219665527344,0.9281200766563416
